dataset_id	split_id	condition_id	model_id	metric_name	metric_direction	family	metric_value	n_registered_runs_collapsed	seed_ids	run_ids
norman_2019_matched_combination_prediction	frozen_test_46	CEBPE+CNN1	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.86620446481851587	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	CEBPE+CNN1	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.52134506885127274	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	CEBPE+CNN1	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.82621655490632584	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	CEBPE+CNN1	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.70784488824569525	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	CEBPE+CNN1	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.20242452286250451	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	CEBPE+CNN1	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.90798515796396817	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+MAPK1	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.44392492004894918	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+MAPK1	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.84712720588437351	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+MAPK1	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.81200293121603162	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+MAPK1	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.4924165514310872	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+MAPK1	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.73219835920720555	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+MAPK1	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.56924835066153356	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+MAPK1	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.86058469400459792	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+MAPK1	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.39155172831519758	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+MAPK1	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.78348240613640929	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+MAPK1	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.66683699850424283	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+MAPK1	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.38988533243622908	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+MAPK1	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.89840192355756121	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+UBASH3A	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.25060765184717493	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+UBASH3A	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.95010227437989514	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+UBASH3A	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.81182390433304086	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+UBASH3A	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.63624493509250868	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+UBASH3A	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.82820595786273388	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+UBASH3A	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.61619617766251666	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+UBASH3A	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.84333617569424013	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+UBASH3A	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.61520586258384935	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+UBASH3A	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.79787748528982616	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+UBASH3A	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.5637156729720284	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+UBASH3A	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.27875240588681832	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	CNN1+UBASH3A	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.92310973246906758	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	DUSP9+SNAI1	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.412845185011186	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	DUSP9+SNAI1	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.93242473633079692	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	DUSP9+SNAI1	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.76697928773033208	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	DUSP9+SNAI1	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.67624803701919367	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	DUSP9+SNAI1	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.81897942104029464	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	DUSP9+SNAI1	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.55692071875614446	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	DUSP9+SNAI1	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.85023417147556912	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	DUSP9+SNAI1	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.53102782147129657	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	DUSP9+SNAI1	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.80964008678216481	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	DUSP9+SNAI1	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.47400071379039072	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	DUSP9+SNAI1	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.29062637465687702	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	DUSP9+SNAI1	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.92527808506295284	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CEBPE	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.56861469788932872	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CEBPE	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.84901861932333444	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CEBPE	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.90374364396916995	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CEBPE	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.28184608489336621	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CEBPE	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.8977347226226865	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CEBPE	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.43635405910057029	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CEBPE	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.90647194290657485	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CEBPE	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.35968536346030211	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CEBPE	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.85348477743385354	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CEBPE	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.46550881856507959	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CEBPE	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.33131399812960782	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CEBPE	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.90645879363419235	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CNN1	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.34563422150131684	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CNN1	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.90999016387086507	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CNN1	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.73926747631404977	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CNN1	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.5632988803789698	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CNN1	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.70709061234460913	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CNN1	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.56566250975504417	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CNN1	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.83304246122038184	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CNN1	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.39890444458934532	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CNN1	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.76646332743951817	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CNN1	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.72142327326626654	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CNN1	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.3668605772994345	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+CNN1	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.85645096266027865	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+IGDCC3	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.44210066707292012	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+IGDCC3	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.87202305291222615	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+IGDCC3	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.85483963159440968	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+IGDCC3	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.46695935316266901	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+IGDCC3	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.84627695514005363	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+IGDCC3	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.4916009863660134	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+IGDCC3	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.85870044722831151	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+IGDCC3	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.47721769649423829	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+IGDCC3	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.79387532096839075	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+IGDCC3	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.87471362706063616	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+IGDCC3	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.50298041274212435	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	ETS2+IGDCC3	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.74234342736805725	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	FEV+CBFA2T3	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.41802625279538924	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	FEV+CBFA2T3	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.90432048384900421	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	FEV+CBFA2T3	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.82280955451192406	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	FEV+CBFA2T3	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.61036625589436055	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	FEV+CBFA2T3	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.81675599914011054	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	FEV+CBFA2T3	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.63001476053761885	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	FEV+CBFA2T3	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.84624628127212165	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	FEV+CBFA2T3	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.58860145971343358	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	FEV+CBFA2T3	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.79489033880936188	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	FEV+CBFA2T3	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.55707561120890847	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	FEV+CBFA2T3	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.32800179970178661	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	FEV+CBFA2T3	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.91324543153284121	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	FEV+MAP7D1	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.48940973326514975	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	FEV+MAP7D1	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.85643170882316666	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	FEV+MAP7D1	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.78256042584327468	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	FEV+MAP7D1	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.44553765754429009	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	FEV+MAP7D1	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.83120783753695815	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	FEV+MAP7D1	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.35133819225342	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	FEV+MAP7D1	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.81201077475143113	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	FEV+MAP7D1	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.41474504695194642	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	FEV+MAP7D1	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.73260981902722444	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	FEV+MAP7D1	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	0.42261354777143434	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	FEV+MAP7D1	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.36852952206594503	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	FEV+MAP7D1	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.82149443070011996	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	FOSB+UBASH3B	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.37095198174183452	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	FOSB+UBASH3B	pb_biolord_star	relative_l2_response_error	lower_is_better	latent_causal_representation	0.92594232094536533	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
norman_2019_matched_combination_prediction	frozen_test_46	FOSB+UBASH3B	pb_cpa	gene_wise_spearman	higher_is_better	conditional_compositional	0.81690311059180465	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOSB+UBASH3B	pb_cpa	relative_l2_response_error	lower_is_better	conditional_compositional	0.47033981099513272	1	245	NM-NORMAN-FORMAL-CPA-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOSB+UBASH3B	pb_decoder_only	gene_wise_spearman	higher_is_better	neural_decoder	0.84143138452709032	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOSB+UBASH3B	pb_decoder_only	relative_l2_response_error	lower_is_better	neural_decoder	0.44037531684104758	1	245	NM-NORMAN-FORMAL-DEC-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOSB+UBASH3B	pb_latent_additive	gene_wise_spearman	higher_is_better	latent_additive	0.84310431107538375	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOSB+UBASH3B	pb_latent_additive	relative_l2_response_error	lower_is_better	latent_additive	0.49745737763358461	1	245	NM-NORMAN-FORMAL-LAT-S245
norman_2019_matched_combination_prediction	frozen_test_46	FOSB+UBASH3B	pb_linear_additive	gene_wise_spearman	higher_is_better	linear_additive	0.77743131969520973	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	FOSB+UBASH3B	pb_linear_additive	relative_l2_response_error	lower_is_better	linear_additive	1.0953243895350813	3	245,246,247	NM-NORMAN-FORMAL-LIN-S245,NM-NORMAN-FORMAL-LIN-S246,NM-NORMAN-FORMAL-LIN-S247
norman_2019_matched_combination_prediction	frozen_test_46	FOSB+UBASH3B	pb_sparse_additive_vae	gene_wise_spearman	higher_is_better	sparse_additive_vae	0.38128114513185662	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	FOSB+UBASH3B	pb_sparse_additive_vae	relative_l2_response_error	lower_is_better	sparse_additive_vae	0.82316912632245265	1	137	NM-NORMAN-FORMAL-SAMS-S137
norman_2019_matched_combination_prediction	frozen_test_46	FOXA1+FOXF1	pb_biolord_star	gene_wise_spearman	higher_is_better	latent_causal_representation	0.2776692945593553	3	245,246,247	NM-NORMAN-FORMAL-BIO-S245,NM-NORMAN-FORMAL-BIO-S246,NM-NORMAN-FORMAL-BIO-S247
